,Unnamed: 0,subject_no,Trial_Index_,block,text,block_sequence,block_name,block_num,path,image,trialID,label,category,number,lastBlockType,tokenized,visual,wordnet_similarity_label,wordnet_similarity_category
14910,18,55,19,2,"shape, wheel, apperance, color, texture, window",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,52,19,vehicle,car,,,"['shape', 'wheel', 'apperance', 'color', 'texture', 'window']",4.231768145799999,0.09615384615384616,0.07386363636363638
14911,19,55,20,2,"light, lication, shape",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,74,20,vehicle,car,,,"['light', 'lication', 'shape']",4.6529411765,0.06971153846153846,0.05756578947368421
14912,20,55,21,2,"location, apperance, wheel, color, texture",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,293,21,vehicle,car,,,"['location', 'apperance', 'wheel', 'color', 'texture']",3.71801900575,0.10542582417582418,0.07897727272727273
14913,21,55,22,2,"light, shape, sheel, location, window, textue, color",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,241,22,vehicle,car,,,"['light', 'shape', 'sheel', 'location', 'window', 'textue', 'color']",4.41624183,0.09684065934065934,0.07370813397129186
14914,22,55,23,2,"shape, location, color, texture, wheel",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,209,23,vehicle,car,,,"['shape', 'location', 'color', 'texture', 'wheel']",3.9155916751999995,0.09972527472527473,0.07568181818181818
14915,23,55,24,2,"shape, car plate, location, texture, color",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,245,24,vehicle,car,,,"['shape', 'car', 'plate', 'location', 'texture', 'color']",4.111141210833334,0.11643772893772893,0.2297348484848485
14916,24,55,25,2,"wheel, shape, texture, color, location",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,126,25,vehicle,car,,,"['wheel', 'shape', 'texture', 'color', 'location']",3.9155916751999995,0.09972527472527473,0.07568181818181818
14917,25,55,26,2,"wheel, location, shape, car doors, texture, color",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,113,26,vehicle,car,,,"['wheel', 'location', 'shape', 'car', 'door', 'texture', 'color']",4.087700869857143,0.1156767835339264,0.20882034632034632
14918,26,55,27,2,"apperance and shape like wheel, car plate, and car doors. location, color and texture",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,180,27,vehicle,car,,,"['apperance', 'and', 'shape', 'like', 'wheel', 'car', 'plate', 'and', 'car', 'door', 'location', 'color', 'and', 'texture']",3.3274850966923073,0.11935610141492495,0.2602651515151515
14919,27,55,28,2,"car plate, wheel. location, texture",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,133,28,vehicle,car,,,"['car', 'plate', 'wheel', 'location', 'texture']",3.7533040935999997,0.13395604395604396,0.26886363636363636
14920,28,55,29,2,"car plate, logo, shape",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,383,29,vehicle,car,,,"['car', 'plate', 'logo', 'shape']",4.533251634,0.1171474358974359,0.3022411616161616
14921,29,55,30,2,"wheel, shape, location, color, texture",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,178,30,vehicle,car,,,"['wheel', 'shape', 'location', 'color', 'texture']",3.9155916751999995,0.09972527472527473,0.07568181818181818
14922,30,55,31,2,"color, location, shape",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,100,31,vehicle,car,,,"['color', 'location', 'shape']",4.258442265666667,0.0989010989010989,0.075
14923,31,55,32,2,"shape, location, texture",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,117,32,vehicle,car,,,"['shape', 'location', 'texture']",3.6278379773333334,0.0989010989010989,0.075
14924,32,55,33,2,"shape, window, location, texture, color",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,134,33,vehicle,car,,,"['shape', 'window', 'location', 'texture', 'color']",4.106768145799999,0.09972527472527473,0.07568181818181818
14925,33,55,34,2,"wheel, window, shape, location, color, texture",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,66,34,vehicle,car,,,"['wheel', 'window', 'shape', 'location', 'color', 'texture']",4.047306788166666,0.10393772893772894,0.07821969696969698
14926,34,55,35,2,"coloor, location, shape, wheel, texture",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,401,35,vehicle,car,,,"['coloor', 'location', 'shape', 'wheel', 'texture']",3.658378483,0.10542582417582418,0.07897727272727273
14927,35,55,36,2,"light, shape",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,388,36,vehicle,car,,,"['light', 'shape']",4.6529411765,0.06971153846153846,0.05756578947368421
14928,36,55,37,2,"color, textue, location, shape",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,30,37,vehicle,car,,,"['color', 'textue', 'location', 'shape']",4.258442265666667,0.0989010989010989,0.075
14929,37,55,38,2,"shape, car plate",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,210,38,vehicle,car,,,"['shape', 'car', 'plate']",4.5149237473333335,0.13397435897435897,0.38446969696969696
14930,38,55,39,2,"light, apperance",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,67,39,vehicle,car,,,"['light', 'apperance']",4.6,0.0625,0.05263157894736842
14931,39,55,40,2,light,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,390,40,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14932,40,55,41,2,"apperance, wheel, car plate, color, location, texture",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,376,41,vehicle,car,,,"['apperance', 'wheel', 'car', 'plate', 'color', 'location', 'texture']",3.9518274853333337,0.12445054945054945,0.23446969696969697
14933,41,55,42,2,shape and location,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,141,42,vehicle,car,,,"['shape', 'and', 'location']",3.0488906089999994,0.10989010989010989,0.08125
14934,42,55,43,2,"location, apperance, wheel, light, shape, color, texture",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,192,43,vehicle,car,,,"['location', 'apperance', 'wheel', 'light', 'shape', 'color', 'texture']",4.029659729333333,0.09352106227106227,0.07184011164274322
14936,44,55,45,2,"location, texture, shape and apperance, color",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,273,45,vehicle,car,,,"['location', 'texture', 'shape', 'and', 'apperance', 'color']",3.42874957,0.09340659340659341,0.071875
14937,45,55,46,2,"shape and apperance, location, texture, color",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,99,46,vehicle,car,,,"['shape', 'and', 'apperance', 'location', 'texture', 'color']",3.4287495699999995,0.09340659340659341,0.071875
14938,46,55,47,2,"shape and apperance, location, texture, color",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,274,47,vehicle,car,,,"['shape', 'and', 'apperance', 'location', 'texture', 'color']",3.4287495699999995,0.09340659340659341,0.071875
14939,47,55,48,2,"shape and apperance, location, color, texture",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,355,48,vehicle,car,,,"['shape', 'and', 'apperance', 'location', 'color', 'texture']",3.4287495699999995,0.09340659340659341,0.071875
14940,48,55,49,2,"location, shape, car plate, apperance, texture, color",2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/055ET1,362,49,vehicle,car,,,"['location', 'shape', 'car', 'plate', 'apperance', 'texture', 'color']",4.111141210833334,0.11643772893772893,0.2297348484848485
14941,0,55,1,3,"shape, wheel",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,711,1,vehicle,car,,,"['shape', 'wheel']",4.2279411765,0.10096153846153846,0.07670454545454546
14942,1,55,2,3,"light, black color, location",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,859,2,vehicle,car,,,"['light', 'black', 'color', 'location']",4.28500816975,0.08723672161172161,0.067671783625731
14943,2,55,3,3,"wheel, window, shape, different color with surroundings",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,617,3,vehicle,car,,,"['wheel', 'window', 'shape', 'different', 'color', 'with', 'surrounding']",4.108143257285714,0.10096153846153846,0.07670454545454546
14944,3,55,4,3,"light, wheel, shape,color, texture",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,803,4,vehicle,car,,,"['light', 'wheel', 'shapecolor', 'texture']",3.800877193,0.08814102564102565,0.06868022328548644
14945,4,55,5,3,light,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,838,5,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14946,5,55,6,3,"texture, color, location ",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,727,6,vehicle,car,,,"['texture', 'color', 'location']",3.7073586743333333,0.0989010989010989,0.075
14948,7,55,8,3,"wheel, light, shape, location",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,842,8,vehicle,car,,,"['wheel', 'light', 'shape', 'location']",4.04522058825,0.10182005494505494,0.07651016746411483
14949,8,55,9,3,"light, location, shape",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,611,9,vehicle,car,,,"['light', 'location', 'shape']",4.1436274509999995,0.09409340659340659,0.07171052631578947
14951,10,55,11,3,"color, apperance, light, shape, wheel, texture",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,485,11,vehicle,car,,,"['color', 'apperance', 'light', 'shape', 'wheel', 'texture']",4.2105916752,0.08365384615384616,0.06620813397129185
14952,11,55,12,3,light,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,503,12,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14953,12,55,13,3,light,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,930,13,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14955,14,55,15,3,"light, location",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,441,15,vehicle,car,,,"['light', 'location']",3.8625,0.10267857142857142,0.07631578947368421
14956,15,55,16,3,"black color, location, shape, apperance like window and wheel",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,600,16,vehicle,car,,,"['black', 'color', 'location', 'shape', 'apperance', 'like', 'window', 'and', 'wheel']",3.6093412144999997,0.09602764182596116,0.07319624819624819
14957,16,55,17,3,"appeance including wheel, shape, window, etc., location, color, and texture",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,822,17,vehicle,car,,,"['appeance', 'include', 'wheel', 'shape', 'window', 'etc', 'location', 'color', 'and', 'texture']",3.5124537753749996,0.10393772893772894,0.07821969696969698
14958,17,55,18,3,wheel,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,570,18,vehicle,car,,,['wheel'],3.75,0.125,0.09090909090909091
14960,19,55,20,3,colo and shape,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,715,20,vehicle,car,,,"['colo', 'and', 'shape']",3.0108359135,0.07692307692307693,0.0625
14961,20,55,21,3,"colo,light, shape, location, wheel",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,699,21,vehicle,car,,,"['cololight', 'shape', 'location', 'wheel']",3.8602941176666667,0.11492673992673992,0.08446969696969697
14963,22,55,23,3,"color, texture, wheel, light, window, shape",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,692,23,vehicle,car,,,"['color', 'texture', 'wheel', 'light', 'window', 'shape']",4.2931401215,0.0905448717948718,0.0703249601275917
14964,23,55,24,3,light and location,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,668,24,vehicle,car,,,"['light', 'and', 'location']",3.0135964913333333,0.10267857142857142,0.07631578947368421
14965,24,55,25,3,"location, car-like shape",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,452,25,vehicle,car,,,"['location', 'carlike', 'shape']",3.9154411765,0.10989010989010989,0.08125
14967,26,55,27,3,light,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,542,27,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14968,27,55,28,3,shape and texture,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,843,28,vehicle,car,,,"['shape', 'and', 'texture']",3.0247678019999995,0.07692307692307693,0.0625
14969,28,55,29,3,color and shape,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,514,29,vehicle,car,,,"['color', 'and', 'shape']",3.6553720903333335,0.07692307692307693,0.0625
14970,29,55,30,3,light and location,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,796,30,vehicle,car,,,"['light', 'and', 'location']",3.0135964913333333,0.10267857142857142,0.07631578947368421
14971,30,55,31,3,"light, location, car-like shape, texture",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,797,31,vehicle,car,,,"['light', 'location', 'carlike', 'shape', 'texture']",3.870878483,0.08980082417582418,0.06940789473684211
14973,32,55,33,3,light and location,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,447,33,vehicle,car,,,"['light', 'and', 'location']",3.0135964913333333,0.10267857142857142,0.07631578947368421
14974,33,55,34,3,light and location and shape,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,437,34,vehicle,car,,,"['light', 'and', 'location', 'and', 'shape']",3.0124922602,0.09409340659340659,0.07171052631578947
14975,34,55,35,3,"location, shape",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,857,35,vehicle,car,,,"['location', 'shape']",3.9154411765,0.10989010989010989,0.08125
14976,35,55,36,3,"light, location, shape",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,764,36,vehicle,car,,,"['light', 'location', 'shape']",4.1436274509999995,0.09409340659340659,0.07171052631578947
14978,37,55,38,3,light and location,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,698,38,vehicle,car,,,"['light', 'and', 'location']",3.0135964913333333,0.10267857142857142,0.07631578947368421
14979,38,55,39,3,light and location,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,478,39,vehicle,car,,,"['light', 'and', 'location']",3.0135964913333333,0.10267857142857142,0.07631578947368421
14980,39,55,40,3,light,3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,804,40,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14982,41,55,42,3,"shape, texture, window, light, location",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,856,42,vehicle,car,,,"['shape', 'texture', 'window', 'light', 'location']",4.037879257,0.09684065934065934,0.07370813397129186
14984,43,55,44,3,"color, location, shape, texture",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,670,44,vehicle,car,,,"['color', 'location', 'shape', 'texture']",3.956989594,0.09340659340659341,0.071875
14985,44,55,45,3,"light, shape and location",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,629,45,vehicle,car,,,"['light', 'shape', 'and', 'location']",3.43666795675,0.09409340659340659,0.07171052631578947
14986,45,55,46,3,"location, color, texture and hape",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,740,46,vehicle,car,,,"['location', 'color', 'texture', 'and', 'hape']",3.10946637425,0.0989010989010989,0.075
14987,46,55,47,3,"shape, texture, color",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,777,47,vehicle,car,,,"['shape', 'texture', 'color']",4.234319458666667,0.07692307692307693,0.0625
14988,47,55,48,3,"color, location, texture",3.0,exp_car2,1,/Veh_ExpTask_Test1_car_deploy/results/055ET2,610,48,vehicle,car,,,"['color', 'location', 'texture']",3.7073586743333333,0.0989010989010989,0.075
14990,0,56,1,2,lights,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,390,1,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14991,1,56,2,2,size,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,183,2,vehicle,car,,,['size'],4.222222222,0.07692307692307693,0.0625
14992,2,56,3,2,relative size,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,141,3,vehicle,car,,,"['relative', 'size']",3.6587301585,0.09401709401709402,0.07291666666666666
14993,3,56,4,2,model,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,133,4,vehicle,car,,,['model'],3.705882353,0.0625,0.05263157894736842
14994,4,56,5,2,size,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,355,5,vehicle,car,,,['size'],4.222222222,0.07692307692307693,0.0625
14995,5,56,6,2,brand,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,210,6,vehicle,car,,,['brand'],3.631578947,0.07142857142857142,0.058823529411764705
14996,6,56,7,2,lights,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,431,7,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
14997,7,56,8,2,model,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,269,8,vehicle,car,,,['model'],3.705882353,0.0625,0.05263157894736842
14998,8,56,9,2,size,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,126,9,vehicle,car,,,['size'],4.222222222,0.07692307692307693,0.0625
14999,9,56,10,2,relative size,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,425,10,vehicle,car,,,"['relative', 'size']",3.6587301585,0.09401709401709402,0.07291666666666666
15000,10,56,11,2,model,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,68,11,vehicle,car,,,['model'],3.705882353,0.0625,0.05263157894736842
15001,11,56,12,2,model/brand,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,376,12,vehicle,car,,,['modelbrand'],0.0,0.0,0.0
15002,12,56,13,2,model,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,188,13,vehicle,car,,,['model'],3.705882353,0.0625,0.05263157894736842
15003,13,56,14,2,model,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,406,14,vehicle,car,,,['model'],3.705882353,0.0625,0.05263157894736842
15004,14,56,15,2,size,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,178,15,vehicle,car,,,['size'],4.222222222,0.07692307692307693,0.0625
15005,15,56,16,2,relative height,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,327,16,vehicle,car,,,"['relative', 'height']",3.853174603,0.09126984126984126,0.07107843137254902
15006,16,56,17,2,size,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,344,17,vehicle,car,,,['size'],4.222222222,0.07692307692307693,0.0625
15007,17,56,18,2,height,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,401,18,vehicle,car,,,['height'],4.611111111,0.07142857142857142,0.058823529411764705
15008,18,56,19,2,taxi,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,209,19,vehicle,car,,,['taxi'],4.15,0.16666666666666666,0.5
15009,19,56,20,2,lights,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,74,20,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
15010,20,56,21,2,size,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,171,21,vehicle,car,,,['size'],4.222222222,0.07692307692307693,0.0625
15011,21,56,22,2,lights,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,87,22,vehicle,car,,,['light'],4.6,0.0625,0.05263157894736842
15012,22,56,23,2,height,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,134,23,vehicle,car,,,['height'],4.611111111,0.07142857142857142,0.058823529411764705
15013,23,56,24,2,model,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,33,24,vehicle,car,,,['model'],3.705882353,0.0625,0.05263157894736842
15014,24,56,25,2,model,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,192,25,vehicle,car,,,['model'],3.705882353,0.0625,0.05263157894736842
15015,25,56,26,2,model,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,180,26,vehicle,car,,,['model'],3.705882353,0.0625,0.05263157894736842
15016,26,56,27,2,relative size,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,329,27,vehicle,car,,,"['relative', 'size']",3.6587301585,0.09401709401709402,0.07291666666666666
15017,27,56,28,2,lights and size,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,274,28,vehicle,car,,,"['light', 'and', 'size']",3.3793372319999997,0.06971153846153846,0.05756578947368421
15018,28,56,29,2,size,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,100,29,vehicle,car,,,['size'],4.222222222,0.07692307692307693,0.0625
15019,29,56,30,2,size,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,293,30,vehicle,car,,,['size'],4.222222222,0.07692307692307693,0.0625
15020,30,56,31,2,size,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,273,31,vehicle,car,,,['size'],4.222222222,0.07692307692307693,0.0625
15021,31,56,32,2,height,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,52,32,vehicle,car,,,['height'],4.611111111,0.07142857142857142,0.058823529411764705
15022,32,56,33,2,size,2.0,exp_car1,1,/Veh_ExpTask_Test1_car_deploy/results/056ET1,36,33,vehicle,car,,,['size'],4.222222222,0.07692307692307693,0.0625
