subject_no,Trial_Index_,block,text,block_sequence,block_name,label,image
2,35,4,a sign saying stop,1,prac,stop sign,stop sign_100283.png
2,36,4,a container with certain heighet ,1,prac,bowl,bowl_578871.png
2,37,4,a vega in orange cover loved by rabbits,1,prac,carrot,carrot_287667.png
2,38,4,a ball for sport,1,prac,sports ball,sports ball_22935.png
2,39,4,a mental tool for cutting things in dining,1,prac,knife,knife_227985.png
2,40,4,a vichele needing manual labor with two wheels,1,prac,bicycle,bicycle_203317.png
3,1,4,kitchenware with sharp tips ,1,prac,fork,fork_250766.png
3,2,4,flat and round  object to play with dogs,1,prac,frisbee,frisbee_139872.png
3,3,4,flat long board for surfing,1,prac,surfboard,surfboard_52507.png
3,4,4,vehicle with two wheels and a holder,1,prac,bicycle,bicycle_203317.png
3,5,4,a long thing wooden will be used to hit baseball,1,prac,baseball bat,baseball bat_270474.png
3,6,4,to control devices with buttons on it,1,prac,remote,remote_476810.png
3,7,4,"can be connected to computer to control cursor, round",1,prac,mouse,mouse_513688.png
3,8,4,sharp blade with a holder ,1,prac,knife,knife_227985.png
3,9,4,to sit on it. with wheels at the bottom can rotate in the  office,1,prac,chair,chair_190236.png
3,10,4,"near the street, used during firing disaster, can pump water out",1,prac,fire hydrant,fire hydrant_344909.png
3,11,4,a mamml with wool eat grass,1,prac,sheep,sheep_410428.png
3,12,4,yellow long and thin fruit need to be peeled,1,prac,banana,banana_290619.png
3,13,4,orange vegetable,1,prac,carrot,carrot_287667.png
3,14,4,electronic product with a screen,1,prac,cell phone,cell phone_396729.png
3,15,4,an animal with wings,1,prac,bird,bird_100489.png
3,16,4,"cozy, with cusions on top in the living room",1,prac,couch,couch_29596.png
3,17,4,bread with stuff in between,1,prac,sandwich,sandwich_465430.png
3,18,4,"used to hit tennis ball, net.",1,prac,tennis racket,tennis racket_270908.png
3,19,4,"in toilet, used to sink water out, with pipe connected",1,prac,sink,sink_51598.png
3,20,4,fluid container for beer,1,prac,cup,cup_323151.png
3,21,4,place to sleep,1,prac,bed,bed_468245.png
3,22,4,"in the dining room, a table with food on it",1,prac,dining table,dining table_480122.png
3,23,4,green vegetable with an umbrella like look,1,prac,broccoli,broccoli_61658.png
3,24,4,"ring. sweet food, with chocolate on top",1,prac,donut,donut_148957.png
3,25,4,"mammal. with four legs, whool",1,prac,sheep,sheep_278353.png
3,26,4,"monitor to stream media, electronic, in the living room",1,prac,tv,tv_104666.png
3,27,4,"vehicle, two wheels, motored",1,prac,motorcycle,motorcycle_499622.png
3,28,4,animal with two wings,1,prac,bird,bird_404568.png
3,29,4,"vehicle, small. on the road",1,prac,car,car_310072.png
3,30,4,long chair to sit,1,prac,bench,bench_310072.png
3,31,4,large mammal on land with flat ears,1,prac,elephant,elephant_83113.png
3,32,4,"can be flushed, tossing, white",1,prac,toilet,toilet_42276.png
3,33,4,with a brush as the head and a long holder,1,prac,toothbrush,toothbrush_160666.png
3,34,4,"cute pet, four legs, sharp teeth",1,prac,dog,dog_357459.png
3,35,4,sign to ask passengers to stop near a crossover,1,prac,stop sign,stop sign_100283.png
3,36,4,"transportation, long. on the trail",1,prac,train,train_90155.png
3,37,4,"round, ball, in sport games",1,prac,sports ball,sports ball_22935.png
3,38,4,"rice, food container, round",1,prac,bowl,bowl_578871.png
3,39,4,sign asking vehicles to stop nead a road,1,prac,stop sign,stop sign_724.png
3,40,4,"rind, sweet, chocolate on top",1,prac,donut,donut_109798.png
4,1,4,"a tool for controlling electrical appliances, has many buttons",1,prac,remote,remote_476810.png
4,2,4,"a tool used to hold foods, has pointed ends and a handle",1,prac,fork,fork_250766.png
4,3,4,"a tool used to provide water for extinuguishing fire, red in color",1,prac,fire hydrant,fire hydrant_344909.png
4,4,4,"a tool use to control the computer, has two buttons and a wheel",1,prac,mouse,mouse_513688.png
4,5,4,"a tool for people to excret, has a large hole and a cover",1,prac,toilet,toilet_42276.png
4,6,4,"an animal with long hair, it eats grass",1,prac,sheep,sheep_410428.png
4,7,4,"a table used for dining, it is large",1,prac,dining table,dining table_480122.png
4,8,4,"a vegetable that is orange in color, it is long",1,prac,carrot,carrot_287667.png
4,9,4,"a toy that can fly on sky, round ",1,prac,frisbee,frisbee_139872.png
4,10,4,a sweet food that is round and has a round hole at the centre,1,prac,donut,donut_109798.png
4,11,4,"a phone that people can carry around, has a large screen",1,prac,cell phone,cell phone_396729.png
4,12,4,a place for holding water,1,prac,sink,sink_51598.png
4,13,4,a long and large vechicle that runs on rail,1,prac,train,train_90155.png
4,14,4,"an animal that has feathers, wings, beak and crawls",1,prac,bird,bird_100489.png
4,15,4,a long chair,1,prac,bench,bench_310072.png
4,16,4,"an animal that is brown in color, has long nose, large ears and long teeth",1,prac,elephant,elephant_83113.png
4,17,4,a tool used for sitting,1,prac,chair,chair_190236.png
4,18,4,two slices of bread with food at the center,1,prac,sandwich,sandwich_465430.png
4,19,4,"a tool used for brushing teeth, has handle and hair",1,prac,toothbrush,toothbrush_160666.png
4,20,4,a container used to hold liquid,1,prac,cup,cup_323151.png
4,21,4,a ball used in sports,1,prac,sports ball,sports ball_22935.png
4,22,4,"a tool with a net and a handle, used for playing tennis",1,prac,tennis racket,tennis racket_270908.png
4,23,4,a soft chair with cushions on it,1,prac,couch,couch_29596.png
4,24,4,round and sweet food with a round hole at the centre,1,prac,donut,donut_148957.png
4,25,4,"a fruit with yellow skin, shape is like the moon",1,prac,banana,banana_290619.png
4,26,4,"a vechicle with two wheels, two hadles and a seat",1,prac,bicycle,bicycle_203317.png
4,27,4,"a vechicel with two wheels, two handles and a seat, with lightsand runs very fast",1,prac,motorcycle,motorcycle_499622.png
4,28,4,"an animal with sharp teeth, four legs, and a tail",1,prac,dog,dog_357459.png
4,29,4,"a place where poepole sleep, with pillows and a blanket",1,prac,bed,bed_468245.png
4,30,4,a container for holding food,1,prac,bowl,bowl_578871.png
4,31,4,a vechicle with for wheels and four doors,1,prac,car,car_310072.png
4,32,4,a long stick used to play baseball,1,prac,baseball bat,baseball bat_270474.png
4,33,4,an animal with long hair,1,prac,sheep,sheep_278353.png
4,34,4,a long and flat board used for surfing,1,prac,surfboard,surfboard_52507.png
4,35,4,a sign with the word 'stop',1,prac,stop sign,stop sign_100283.png
4,36,4,"an animal with feathers, wings, beak and crawls",1,prac,bird,bird_404568.png
4,37,4,an electrical appliamce with a large screen,1,prac,tv,tv_104666.png
4,38,4,"a tool used to cut food, sharp",1,prac,knife,knife_227985.png
4,39,4,a green vegetable that looks like a flower,1,prac,broccoli,broccoli_61658.png
4,40,4,a sign with the word 'stop',1,prac,stop sign,stop sign_724.png
5,1,4,a device people usually use it to cell others,1,prac,cell phone,cell phone_396729.png
5,2,4,a long chair,1,prac,bench,bench_310072.png
5,3,4,a vehicle,1,prac,car,car_310072.png
5,4,4,a tool that looks like a pipe,1,prac,fire hydrant,fire hydrant_344909.png
5,5,4,a white animal,1,prac,sheep,sheep_278353.png
5,6,4,a glass conain liquide,1,prac,cup,cup_323151.png
5,7,4,a tool with net,1,prac,tennis racket,tennis racket_270908.png
5,8,4,a big and grey animal with two big ears,1,prac,elephant,elephant_83113.png
5,9,4,a food,1,prac,sandwich,sandwich_465430.png
5,10,4,a transportation with two wheels and people can ride it,1,prac,motorcycle,motorcycle_499622.png
5,11,4,a tool has many buttons,1,prac,remote,remote_476810.png
5,12,4,a tool with some spikes and people use iy to eat food,1,prac,fork,fork_250766.png
5,13,4,people always put food in it,1,prac,bowl,bowl_578871.png
5,14,4,a round thing,1,prac,sports ball,sports ball_22935.png
5,15,4,a green colour vegetable,1,prac,broccoli,broccoli_61658.png
5,16,4,an animal,1,prac,bird,bird_100489.png
5,17,4,a yellow fruit,1,prac,banana,banana_290619.png
5,18,4,a white animal,1,prac,sheep,sheep_410428.png
5,19,4,a device with a big screen,1,prac,tv,tv_104666.png
5,20,4,a transportation with two wheels and people shoukd use foot to use it,1,prac,bicycle,bicycle_203317.png
5,21,4,a small sofa,1,prac,couch,couch_29596.png
5,22,4,a tool people use it to clean teeth,1,prac,toothbrush,toothbrush_160666.png
5,23,4,a tool can contain water and people can use it to wash something,1,prac,sink,sink_51598.png
5,24,4,a transportation with many coaches,1,prac,train,train_90155.png
5,25,4,a sgn with a big word 'stop',1,prac,stop sign,stop sign_100283.png
5,26,4,an animal,1,prac,dog,dog_357459.png
5,27,4,a sharp tool people use it to cut food,1,prac,knife,knife_227985.png
5,28,4,people can sit on it,1,prac,chair,chair_190236.png
5,29,4,a board people use it on the sea,1,prac,surfboard,surfboard_52507.png
5,30,4,"people sleep on it, bedsheet and pillow on it",1,prac,bed,bed_468245.png
5,31,4,a type of food,1,prac,donut,donut_109798.png
5,32,4,an animal,1,prac,bird,bird_404568.png
5,33,4,"white colour, and people can sit on it",1,prac,toilet,toilet_42276.png
5,34,4,it looks like a planet,1,prac,frisbee,frisbee_139872.png
5,35,4,a type of food,1,prac,donut,donut_148957.png
5,36,4,a sign with a big word 'stop',1,prac,stop sign,stop sign_724.png
5,37,4,a big table that mant people can eat food together,1,prac,dining table,dining table_480122.png
5,38,4,a red colour fruit,1,prac,carrot,carrot_287667.png
5,39,4,a stick,1,prac,baseball bat,baseball bat_270474.png
5,40,4,a small device that always use with a computer,1,prac,mouse,mouse_513688.png
6,1,4,an animal with white fu,1,prac,sheep,sheep_278353.png
6,2,4,a transportation with four wheels,1,prac,car,car_310072.png
6,3,4,a round object for sport,1,prac,sports ball,sports ball_22935.png
6,4,4,a flyign creature,1,prac,bird,bird_100489.png
6,5,4,a tool to move your computer,1,prac,mouse,mouse_513688.png
6,6,4,an oramge vegetanle,1,prac,carrot,carrot_287667.png
6,7,4,an ojbect in case of fire,1,prac,fire hydrant,fire hydrant_344909.png
6,8,4,a place to wash things,1,prac,sink,sink_51598.png
6,9,4,a long stick to wack baseball,1,prac,baseball bat,baseball bat_270474.png
6,10,4,a public transportation ,1,prac,train,train_90155.png
6,11,4,a insturction sogn,1,prac,stop sign,stop sign_724.png
6,12,4,a flat object to throw and play,1,prac,frisbee,frisbee_139872.png
6,13,4,a plce to pour liquid,1,prac,cup,cup_323151.png
6,14,4,a yellow fruit ,1,prac,banana,banana_290619.png
6,15,4,an electronic ware to watch films,1,prac,tv,tv_104666.png
6,16,4,a device to call or talk,1,prac,cell phone,cell phone_396729.png
6,17,4,a place to sit on,1,prac,bench,bench_310072.png
6,18,4,an animal with four legs,1,prac,dog,dog_357459.png
6,19,4,a utisil to pick thins up,1,prac,fork,fork_250766.png
6,20,4,am untiseil to cut thins,1,prac,knife,knife_227985.png
6,21,4,a large animal,1,prac,elephant,elephant_83113.png
6,22,4,a thig wth two wheels to ride on,1,prac,bicycle,bicycle_203317.png
6,23,4,a flying creture,1,prac,bird,bird_404568.png
6,24,4,a furniture to sit on,1,prac,chair,chair_190236.png
6,25,4, a device to control things,1,prac,remote,remote_476810.png
6,26,4,an object to put thigns in,1,prac,bowl,bowl_578871.png
6,27,4,an animal with whit fur,1,prac,sheep,sheep_410428.png
6,28,4,a frid bread with toppings,1,prac,donut,donut_109798.png
6,29,4,a place to take rest,1,prac,bed,bed_468245.png
6,30,4,an instrcution sign on th raod,1,prac,stop sign,stop sign_100283.png
6,31,4,a transportaton to ride on with wheels,1,prac,motorcycle,motorcycle_499622.png
6,32,4,a board to play on sea,1,prac,surfboard,surfboard_52507.png
6,33,4,a place to sit on with coushin,1,prac,couch,couch_29596.png
6,34,4,a fried bred with chocolate topping,1,prac,donut,donut_148957.png
6,35,4,bread tjat puts fillings insde,1,prac,sandwich,sandwich_465430.png
6,36,4,an object to clean yor teeth,1,prac,toothbrush,toothbrush_160666.png
6,37,4, a tool to whack a tennis ball,1,prac,tennis racket,tennis racket_270908.png
6,38,4,a place to saniize ,1,prac,toilet,toilet_42276.png
6,39,4,a plce to eat food,1,prac,dining table,dining table_480122.png
6,40,4,a type of green vegetable,1,prac,broccoli,broccoli_61658.png
7,1,4,extended chair,1,prac,bench,bench_310072.png
7,2,4,stop if u see this sign,1,prac,stop sign,stop sign_100283.png
7,3,4,tool allowing u to surf in the sea,1,prac,surfboard,surfboard_52507.png
7,4,4,deeper plate,1,prac,bowl,bowl_578871.png
7,5,4,watch the news on it,1,prac,tv,tv_104666.png
7,6,4,ride it and travel faster,1,prac,bicycle,bicycle_203317.png
7,7,4,animal with wings,1,prac,bird,bird_100489.png
7,8,4,hit the baseball using it,1,prac,baseball bat,baseball bat_270474.png
7,9,4,get rid of unnecessary substances,1,prac,toilet,toilet_42276.png
7,10,4,play frisbee by using this strange plate,1,prac,frisbee,frisbee_139872.png
7,11,4,hit the tennis ball using it,1,prac,tennis racket,tennis racket_270908.png
7,12,4,travel faster on the road but its not a car,1,prac,motorcycle,motorcycle_499622.png
7,13,4,animal with lots of fur,1,prac,sheep,sheep_278353.png
7,14,4,yellow nutritious fruit,1,prac,banana,banana_290619.png
7,15,4,call someone with it,1,prac,cell phone,cell phone_396729.png
7,16,4,meat between two breads,1,prac,sandwich,sandwich_465430.png
7,17,4,choose something in the pc more conveniently,1,prac,mouse,mouse_513688.png
7,18,4,get rid of water after washing ur face,1,prac,sink,sink_51598.png
7,19,4,travel fast on the roads,1,prac,car,car_310072.png
7,20,4,dine with your family on this table,1,prac,dining table,dining table_480122.png
7,21,4,clean ur teeth with it,1,prac,toothbrush,toothbrush_160666.png
7,22,4,sleep,1,prac,bed,bed_468245.png
7,23,4,orange vegetable,1,prac,carrot,carrot_287667.png
7,24,4,different type of glass,1,prac,cup,cup_323151.png
7,25,4,animal with lots of fur,1,prac,sheep,sheep_410428.png
7,26,4,play football with this bal,1,prac,sports ball,sports ball_22935.png
